Date,Symbol,Close
2019-03-29 05-AM,BTCUSD,4094.70
2019-03-29 04-AM,BTCUSD,4102.00
2019-03-29 03-AM,BTCUSD,4106.00
2019-03-29 02-AM,BTCUSD,4101.30
2019-03-29 01-AM,BTCUSD,4087.70
2019-03-29 12-AM,BTCUSD,4095.03
2019-03-28 11-PM,BTCUSD,4092.57
2019-03-28 10-PM,BTCUSD,4086.10
2019-03-28 09-PM,BTCUSD,4088.80
2019-03-28 08-PM,BTCUSD,4090.00
2019-03-28 07-PM,BTCUSD,4088.09
2019-03-28 06-PM,BTCUSD,4089.50
2019-03-28 05-PM,BTCUSD,4085.70
2019-03-28 04-PM,BTCUSD,4083.35
2019-03-28 03-PM,BTCUSD,4092.29
2019-03-28 02-PM,BTCUSD,4093.90
2019-03-28 01-PM,BTCUSD,4090.20
2019-03-28 12-PM,BTCUSD,4077.00
2019-03-28 11-AM,BTCUSD,4075.00
2019-03-28 10-AM,BTCUSD,4081.00
2019-03-28 09-AM,BTCUSD,4081.80
2019-03-28 08-AM,BTCUSD,4085.80
2019-03-28 07-AM,BTCUSD,4088.70
2019-03-28 06-AM,BTCUSD,4083.40
2019-03-28 05-AM,BTCUSD,4086.90
2019-03-28 04-AM,BTCUSD,4073.80
2019-03-28 03-AM,BTCUSD,4081.50
2019-03-28 02-AM,BTCUSD,4095.94
2019-03-28 01-AM,BTCUSD,4095.16
2019-03-28 12-AM,BTCUSD,4093.00
2019-03-27 11-PM,BTCUSD,4102.50
2019-03-27 10-PM,BTCUSD,4086.59
2019-03-27 09-PM,BTCUSD,4080.90
2019-03-27 08-PM,BTCUSD,4080.79
2019-03-27 07-PM,BTCUSD,4079.10
2019-03-27 06-PM,BTCUSD,4079.00
2019-03-27 05-PM,BTCUSD,4080.20
2019-03-27 04-PM,BTCUSD,4080.60
2019-03-27 03-PM,BTCUSD,4087.90
2019-03-27 02-PM,BTCUSD,4077.20
2019-03-27 01-PM,BTCUSD,4086.00
2019-03-27 12-PM,BTCUSD,4076.00
2019-03-27 11-AM,BTCUSD,4091.50
2019-03-27 10-AM,BTCUSD,4077.60
2019-03-27 09-AM,BTCUSD,4053.74
2019-03-27 08-AM,BTCUSD,4048.10
2019-03-27 07-AM,BTCUSD,4050.20
2019-03-27 06-AM,BTCUSD,4051.50
2019-03-27 05-AM,BTCUSD,4058.60
2019-03-27 04-AM,BTCUSD,4040.90
2019-03-27 03-AM,BTCUSD,4045.00
2019-03-27 02-AM,BTCUSD,4044.90
2019-03-27 01-AM,BTCUSD,4041.10
2019-03-27 12-AM,BTCUSD,3999.00
2019-03-26 11-PM,BTCUSD,3992.70
2019-03-26 10-PM,BTCUSD,3979.30
2019-03-26 09-PM,BTCUSD,3981.50
2019-03-26 08-PM,BTCUSD,3983.80
2019-03-26 07-PM,BTCUSD,3984.90
2019-03-26 06-PM,BTCUSD,3990.50
2019-03-26 05-PM,BTCUSD,3984.70
2019-03-26 04-PM,BTCUSD,3981.90
2019-03-26 03-PM,BTCUSD,3982.84
2019-03-26 02-PM,BTCUSD,3974.70
2019-03-26 01-PM,BTCUSD,3953.10
2019-03-26 12-PM,BTCUSD,3956.60
2019-03-26 11-AM,BTCUSD,3965.90
2019-03-26 10-AM,BTCUSD,3974.20
2019-03-26 09-AM,BTCUSD,3974.41
2019-03-26 08-AM,BTCUSD,3980.00
2019-03-26 07-AM,BTCUSD,3962.40
2019-03-26 06-AM,BTCUSD,3962.90
2019-03-26 05-AM,BTCUSD,3977.30
2019-03-26 04-AM,BTCUSD,3979.10
2019-03-26 03-AM,BTCUSD,3976.20
2019-03-26 02-AM,BTCUSD,3979.07
2019-03-26 01-AM,BTCUSD,3978.40
2019-03-26 12-AM,BTCUSD,3976.10
2019-03-25 11-PM,BTCUSD,3970.00
2019-03-25 10-PM,BTCUSD,3967.10
2019-03-25 09-PM,BTCUSD,3947.90
2019-03-25 08-PM,BTCUSD,3956.66
2019-03-25 07-PM,BTCUSD,3968.70
2019-03-25 06-PM,BTCUSD,3963.10
2019-03-25 05-PM,BTCUSD,4004.91
2019-03-25 04-PM,BTCUSD,4026.90
2019-03-25 03-PM,BTCUSD,4014.80
2019-03-25 02-PM,BTCUSD,4035.10
2019-03-25 01-PM,BTCUSD,4030.10
2019-03-25 12-PM,BTCUSD,4026.96
2019-03-25 11-AM,BTCUSD,4042.80
2019-03-25 10-AM,BTCUSD,4042.70
2019-03-25 09-AM,BTCUSD,4046.00
2019-03-25 08-AM,BTCUSD,4042.80
2019-03-25 07-AM,BTCUSD,4044.10
2019-03-25 06-AM,BTCUSD,4047.50
2019-03-25 05-AM,BTCUSD,4047.50
2019-03-25 04-AM,BTCUSD,4047.50
2019-03-25 03-AM,BTCUSD,4049.90
2019-03-25 02-AM,BTCUSD,4047.60
2019-03-25 01-AM,BTCUSD,4042.90
2019-03-25 12-AM,BTCUSD,4034.10
2019-03-24 11-PM,BTCUSD,4041.40
2019-03-24 10-PM,BTCUSD,4037.80
2019-03-24 09-PM,BTCUSD,4039.60
2019-03-24 08-PM,BTCUSD,4024.90
2019-03-24 07-PM,BTCUSD,4039.30
2019-03-24 06-PM,BTCUSD,4037.80
2019-03-24 05-PM,BTCUSD,4049.56
2019-03-24 04-PM,BTCUSD,4042.70
2019-03-24 03-PM,BTCUSD,4044.13
2019-03-24 02-PM,BTCUSD,4051.60
2019-03-24 01-PM,BTCUSD,4054.50
2019-03-24 12-PM,BTCUSD,4043.00
2019-03-24 11-AM,BTCUSD,4048.30
2019-03-24 10-AM,BTCUSD,4054.70
2019-03-24 09-AM,BTCUSD,4044.50
2019-03-24 08-AM,BTCUSD,4039.20
2019-03-24 07-AM,BTCUSD,4037.00
2019-03-24 06-AM,BTCUSD,4040.70
2019-03-24 05-AM,BTCUSD,4042.10
2019-03-24 04-AM,BTCUSD,4044.13
2019-03-24 03-AM,BTCUSD,4044.10
2019-03-24 02-AM,BTCUSD,4038.60
2019-03-24 01-AM,BTCUSD,4052.84
2019-03-24 12-AM,BTCUSD,4059.00
2019-03-23 11-PM,BTCUSD,4063.20
2019-03-23 10-PM,BTCUSD,4057.40
2019-03-23 09-PM,BTCUSD,4050.70
2019-03-23 08-PM,BTCUSD,4051.30
2019-03-23 07-PM,BTCUSD,4048.60
2019-03-23 06-PM,BTCUSD,4051.94
2019-03-23 05-PM,BTCUSD,4051.90
2019-03-23 04-PM,BTCUSD,4052.00
2019-03-23 03-PM,BTCUSD,4055.90
2019-03-23 02-PM,BTCUSD,4050.40
2019-03-23 01-PM,BTCUSD,4055.00
2019-03-23 12-PM,BTCUSD,4044.40
2019-03-23 11-AM,BTCUSD,4052.05
2019-03-23 10-AM,BTCUSD,4049.30
2019-03-23 09-AM,BTCUSD,4068.00
2019-03-23 08-AM,BTCUSD,4071.30
2019-03-23 07-AM,BTCUSD,4067.80
2019-03-23 06-AM,BTCUSD,4072.59
2019-03-23 05-AM,BTCUSD,4058.70
2019-03-23 04-AM,BTCUSD,4056.30
2019-03-23 03-AM,BTCUSD,4062.60
2019-03-23 02-AM,BTCUSD,4063.50
2019-03-23 01-AM,BTCUSD,4045.94
2019-03-23 12-AM,BTCUSD,4039.94
2019-03-22 11-PM,BTCUSD,4045.20
2019-03-22 10-PM,BTCUSD,4049.00
2019-03-22 09-PM,BTCUSD,4050.30
2019-03-22 08-PM,BTCUSD,4041.90
2019-03-22 07-PM,BTCUSD,4062.00
2019-03-22 06-PM,BTCUSD,4059.20
2019-03-22 05-PM,BTCUSD,4064.60
2019-03-22 04-PM,BTCUSD,4062.20
2019-03-22 03-PM,BTCUSD,4050.20
2019-03-22 02-PM,BTCUSD,4060.30
2019-03-22 01-PM,BTCUSD,4058.60
2019-03-22 12-PM,BTCUSD,4060.92
2019-03-22 11-AM,BTCUSD,4047.80
2019-03-22 10-AM,BTCUSD,4045.70
2019-03-22 09-AM,BTCUSD,4048.50
2019-03-22 08-AM,BTCUSD,4046.90
2019-03-22 07-AM,BTCUSD,4035.93
2019-03-22 06-AM,BTCUSD,4043.27
2019-03-22 05-AM,BTCUSD,4043.20
2019-03-22 04-AM,BTCUSD,4042.70
2019-03-22 03-AM,BTCUSD,4046.50
2019-03-22 02-AM,BTCUSD,4049.30
2019-03-22 01-AM,BTCUSD,4048.30
2019-03-22 12-AM,BTCUSD,4048.70
2019-03-21 11-PM,BTCUSD,4044.80
2019-03-21 10-PM,BTCUSD,4048.40
2019-03-21 09-PM,BTCUSD,4047.88
2019-03-21 08-PM,BTCUSD,4043.50
2019-03-21 07-PM,BTCUSD,4041.20
2019-03-21 06-PM,BTCUSD,4036.20
2019-03-21 05-PM,BTCUSD,4036.70
2019-03-21 04-PM,BTCUSD,4035.00
2019-03-21 03-PM,BTCUSD,4039.00
2019-03-21 02-PM,BTCUSD,4012.00
2019-03-21 01-PM,BTCUSD,4109.00
2019-03-21 12-PM,BTCUSD,4122.47
2019-03-21 11-AM,BTCUSD,4125.00
2019-03-21 10-AM,BTCUSD,4114.90
2019-03-21 09-AM,BTCUSD,4122.94
2019-03-21 08-AM,BTCUSD,4129.00
2019-03-21 07-AM,BTCUSD,4129.70
2019-03-21 06-AM,BTCUSD,4116.50
2019-03-21 05-AM,BTCUSD,4109.50
2019-03-21 04-AM,BTCUSD,4124.60
2019-03-21 03-AM,BTCUSD,4129.40
2019-03-21 02-AM,BTCUSD,4126.70
2019-03-21 01-AM,BTCUSD,4118.98
2019-03-21 12-AM,BTCUSD,4135.99
2019-03-20 11-PM,BTCUSD,4127.16
2019-03-20 10-PM,BTCUSD,4127.50
2019-03-20 09-PM,BTCUSD,4107.90
2019-03-20 08-PM,BTCUSD,4107.70
2019-03-20 07-PM,BTCUSD,4109.50
2019-03-20 06-PM,BTCUSD,4106.90
2019-03-20 05-PM,BTCUSD,4095.47
2019-03-20 04-PM,BTCUSD,4103.70
2019-03-20 03-PM,BTCUSD,4098.46
2019-03-20 02-PM,BTCUSD,4102.70
2019-03-20 01-PM,BTCUSD,4099.17
2019-03-20 12-PM,BTCUSD,4102.50
2019-03-20 11-AM,BTCUSD,4100.00
2019-03-20 10-AM,BTCUSD,4099.68
2019-03-20 09-AM,BTCUSD,4080.80
2019-03-20 08-AM,BTCUSD,4098.33
2019-03-20 07-AM,BTCUSD,4095.40
2019-03-20 06-AM,BTCUSD,4090.10
2019-03-20 05-AM,BTCUSD,4090.70
2019-03-20 04-AM,BTCUSD,4080.80
2019-03-20 03-AM,BTCUSD,4080.80
2019-03-20 02-AM,BTCUSD,4078.79
2019-03-20 01-AM,BTCUSD,4074.33
2019-03-20 12-AM,BTCUSD,4075.55
2019-03-19 11-PM,BTCUSD,4104.58
2019-03-19 10-PM,BTCUSD,4098.71
2019-03-19 09-PM,BTCUSD,4092.77
2019-03-19 08-PM,BTCUSD,4098.00
2019-03-19 07-PM,BTCUSD,4096.80
2019-03-19 06-PM,BTCUSD,4096.00
2019-03-19 05-PM,BTCUSD,4099.90
2019-03-19 04-PM,BTCUSD,4096.00
2019-03-19 03-PM,BTCUSD,4082.22
2019-03-19 02-PM,BTCUSD,4078.90
2019-03-19 01-PM,BTCUSD,4076.90
2019-03-19 12-PM,BTCUSD,4074.20
2019-03-19 11-AM,BTCUSD,4076.90
2019-03-19 10-AM,BTCUSD,4081.10
2019-03-19 09-AM,BTCUSD,4080.80
2019-03-19 08-AM,BTCUSD,4064.47
2019-03-19 07-AM,BTCUSD,4065.00
2019-03-19 06-AM,BTCUSD,4065.30
2019-03-19 05-AM,BTCUSD,4066.50
2019-03-19 04-AM,BTCUSD,4061.80
2019-03-19 03-AM,BTCUSD,4080.00
2019-03-19 02-AM,BTCUSD,4082.90
2019-03-19 01-AM,BTCUSD,4083.60
2019-03-19 12-AM,BTCUSD,4084.60
2019-03-18 11-PM,BTCUSD,4073.70
2019-03-18 10-PM,BTCUSD,4077.00
2019-03-18 09-PM,BTCUSD,4075.10
2019-03-18 08-PM,BTCUSD,4076.00
2019-03-18 07-PM,BTCUSD,4060.30
2019-03-18 06-PM,BTCUSD,4060.00
2019-03-18 05-PM,BTCUSD,4060.80
2019-03-18 04-PM,BTCUSD,4065.70
2019-03-18 03-PM,BTCUSD,4065.30
2019-03-18 02-PM,BTCUSD,4059.80
2019-03-18 01-PM,BTCUSD,4065.20
2019-03-18 12-PM,BTCUSD,4065.80
2019-03-18 11-AM,BTCUSD,4054.20
2019-03-18 10-AM,BTCUSD,4054.70
2019-03-18 09-AM,BTCUSD,4055.10
2019-03-18 08-AM,BTCUSD,4071.30
2019-03-18 07-AM,BTCUSD,4059.30
2019-03-18 06-AM,BTCUSD,4061.33
2019-03-18 05-AM,BTCUSD,4050.00
2019-03-18 04-AM,BTCUSD,4085.30
2019-03-18 03-AM,BTCUSD,4094.30
2019-03-18 02-AM,BTCUSD,4104.60
2019-03-18 01-AM,BTCUSD,4107.10
2019-03-18 12-AM,BTCUSD,4091.92
2019-03-17 11-PM,BTCUSD,4068.90
2019-03-17 10-PM,BTCUSD,4075.00
2019-03-17 09-PM,BTCUSD,4081.20
2019-03-17 08-PM,BTCUSD,4081.20
2019-03-17 07-PM,BTCUSD,4079.30
2019-03-17 06-PM,BTCUSD,4078.60
2019-03-17 05-PM,BTCUSD,4073.40
2019-03-17 04-PM,BTCUSD,4076.10
2019-03-17 03-PM,BTCUSD,4077.90
2019-03-17 02-PM,BTCUSD,4077.21
2019-03-17 01-PM,BTCUSD,4077.20
2019-03-17 12-PM,BTCUSD,4067.90
2019-03-17 11-AM,BTCUSD,4073.30
2019-03-17 10-AM,BTCUSD,4072.40
2019-03-17 09-AM,BTCUSD,4052.60
2019-03-17 08-AM,BTCUSD,4060.30
2019-03-17 07-AM,BTCUSD,4061.80
2019-03-17 06-AM,BTCUSD,4058.00
2019-03-17 05-AM,BTCUSD,4053.10
2019-03-17 04-AM,BTCUSD,4046.00
2019-03-17 03-AM,BTCUSD,4056.70
2019-03-17 02-AM,BTCUSD,4057.70
2019-03-17 01-AM,BTCUSD,4072.10
2019-03-17 12-AM,BTCUSD,4064.90
2019-03-16 11-PM,BTCUSD,4088.04
2019-03-16 10-PM,BTCUSD,4085.60
2019-03-16 09-PM,BTCUSD,4085.53
2019-03-16 08-PM,BTCUSD,4081.22
2019-03-16 07-PM,BTCUSD,4078.20
2019-03-16 06-PM,BTCUSD,4085.00
2019-03-16 05-PM,BTCUSD,4087.90
2019-03-16 04-PM,BTCUSD,4090.90
2019-03-16 03-PM,BTCUSD,4077.20
2019-03-16 02-PM,BTCUSD,4092.44
2019-03-16 01-PM,BTCUSD,4080.30
2019-03-16 12-PM,BTCUSD,4077.70
2019-03-16 11-AM,BTCUSD,4108.30
2019-03-16 10-AM,BTCUSD,4106.40
2019-03-16 09-AM,BTCUSD,4102.30
2019-03-16 08-AM,BTCUSD,4094.30
2019-03-16 07-AM,BTCUSD,4102.17
2019-03-16 06-AM,BTCUSD,4101.00
2019-03-16 05-AM,BTCUSD,4103.10
2019-03-16 04-AM,BTCUSD,4124.52
2019-03-16 03-AM,BTCUSD,4059.30
2019-03-16 02-AM,BTCUSD,4030.80
2019-03-16 01-AM,BTCUSD,4034.50
2019-03-16 12-AM,BTCUSD,4015.20
2019-03-15 11-PM,BTCUSD,4003.20
2019-03-15 10-PM,BTCUSD,3997.90
2019-03-15 09-PM,BTCUSD,4000.00
2019-03-15 08-PM,BTCUSD,4004.40
2019-03-15 07-PM,BTCUSD,4009.80
2019-03-15 06-PM,BTCUSD,4004.50
2019-03-15 05-PM,BTCUSD,4010.20
2019-03-15 04-PM,BTCUSD,4005.50
2019-03-15 03-PM,BTCUSD,4005.00
2019-03-15 02-PM,BTCUSD,3989.70
2019-03-15 01-PM,BTCUSD,3986.30
2019-03-15 12-PM,BTCUSD,3987.00
2019-03-15 11-AM,BTCUSD,3992.10
2019-03-15 10-AM,BTCUSD,3968.00
2019-03-15 09-AM,BTCUSD,3966.40
2019-03-15 08-AM,BTCUSD,3954.80
2019-03-15 07-AM,BTCUSD,3958.60
2019-03-15 06-AM,BTCUSD,3964.30
2019-03-15 05-AM,BTCUSD,3963.30
2019-03-15 04-AM,BTCUSD,3961.40
2019-03-15 03-AM,BTCUSD,3961.60
2019-03-15 02-AM,BTCUSD,3964.91
2019-03-15 01-AM,BTCUSD,3964.40
2019-03-15 12-AM,BTCUSD,3958.00
2019-03-14 11-PM,BTCUSD,3948.30
2019-03-14 10-PM,BTCUSD,3949.50
2019-03-14 09-PM,BTCUSD,3950.00
2019-03-14 08-PM,BTCUSD,3949.30
2019-03-14 07-PM,BTCUSD,3949.30
2019-03-14 06-PM,BTCUSD,3948.40
2019-03-14 05-PM,BTCUSD,3948.50
2019-03-14 04-PM,BTCUSD,3947.90
2019-03-14 03-PM,BTCUSD,3953.50
2019-03-14 02-PM,BTCUSD,3945.80
2019-03-14 01-PM,BTCUSD,3946.30
2019-03-14 12-PM,BTCUSD,3943.70
2019-03-14 11-AM,BTCUSD,3938.10
2019-03-14 10-AM,BTCUSD,3944.30
2019-03-14 09-AM,BTCUSD,3938.95
2019-03-14 08-AM,BTCUSD,3939.70
2019-03-14 07-AM,BTCUSD,3935.00
2019-03-14 06-AM,BTCUSD,3936.90
2019-03-14 05-AM,BTCUSD,3943.00
2019-03-14 04-AM,BTCUSD,3949.30
2019-03-14 03-AM,BTCUSD,3949.60
2019-03-14 02-AM,BTCUSD,3954.90
2019-03-14 01-AM,BTCUSD,3960.30
2019-03-14 12-AM,BTCUSD,3961.50
2019-03-13 11-PM,BTCUSD,3946.20
2019-03-13 10-PM,BTCUSD,3944.70
2019-03-13 09-PM,BTCUSD,3939.30
2019-03-13 08-PM,BTCUSD,3953.13
2019-03-13 07-PM,BTCUSD,3953.20
2019-03-13 06-PM,BTCUSD,3949.06
2019-03-13 05-PM,BTCUSD,3949.94
2019-03-13 04-PM,BTCUSD,3948.10
2019-03-13 03-PM,BTCUSD,3955.30
2019-03-13 02-PM,BTCUSD,3945.90
2019-03-13 01-PM,BTCUSD,3960.65
2019-03-13 12-PM,BTCUSD,3960.40
2019-03-13 11-AM,BTCUSD,3937.80
2019-03-13 10-AM,BTCUSD,3928.70
2019-03-13 09-AM,BTCUSD,3944.80
2019-03-13 08-AM,BTCUSD,3949.20
2019-03-13 07-AM,BTCUSD,3956.51
2019-03-13 06-AM,BTCUSD,3953.10
2019-03-13 05-AM,BTCUSD,3957.00
2019-03-13 04-AM,BTCUSD,3958.50
2019-03-13 03-AM,BTCUSD,3966.90
2019-03-13 02-AM,BTCUSD,3958.70
2019-03-13 01-AM,BTCUSD,3957.70
2019-03-13 12-AM,BTCUSD,3956.10
2019-03-12 11-PM,BTCUSD,3954.10
2019-03-12 10-PM,BTCUSD,3962.20
2019-03-12 09-PM,BTCUSD,3962.50
2019-03-12 08-PM,BTCUSD,3962.00
2019-03-12 07-PM,BTCUSD,3954.80
2019-03-12 06-PM,BTCUSD,3955.50
2019-03-12 05-PM,BTCUSD,3958.00
2019-03-12 04-PM,BTCUSD,3957.80
2019-03-12 03-PM,BTCUSD,3949.70
2019-03-12 02-PM,BTCUSD,3965.50
2019-03-12 01-PM,BTCUSD,3968.44
2019-03-12 12-PM,BTCUSD,3974.10
2019-03-12 11-AM,BTCUSD,3963.60
2019-03-12 10-AM,BTCUSD,3972.00
2019-03-12 09-AM,BTCUSD,3959.30
2019-03-12 08-AM,BTCUSD,3962.03
2019-03-12 07-AM,BTCUSD,3926.60
2019-03-12 06-AM,BTCUSD,3923.15
2019-03-12 05-AM,BTCUSD,3920.10
2019-03-12 04-AM,BTCUSD,3913.40
2019-03-12 03-AM,BTCUSD,3903.90
2019-03-12 02-AM,BTCUSD,3904.20
2019-03-12 01-AM,BTCUSD,3920.24
2019-03-12 12-AM,BTCUSD,3928.10
2019-03-11 11-PM,BTCUSD,3949.10
2019-03-11 10-PM,BTCUSD,3953.60
2019-03-11 09-PM,BTCUSD,3949.90
2019-03-11 08-PM,BTCUSD,3942.60
2019-03-11 07-PM,BTCUSD,3935.20
2019-03-11 06-PM,BTCUSD,3949.05
2019-03-11 05-PM,BTCUSD,3945.30
2019-03-11 04-PM,BTCUSD,3939.20
2019-03-11 03-PM,BTCUSD,3934.40
2019-03-11 02-PM,BTCUSD,3943.30
2019-03-11 01-PM,BTCUSD,3951.50
2019-03-11 12-PM,BTCUSD,3931.90
2019-03-11 11-AM,BTCUSD,3954.10
2019-03-11 10-AM,BTCUSD,3960.10
2019-03-11 09-AM,BTCUSD,3973.10
2019-03-11 08-AM,BTCUSD,3968.50
2019-03-11 07-AM,BTCUSD,3966.90
2019-03-11 06-AM,BTCUSD,3978.00
2019-03-11 05-AM,BTCUSD,3961.90
2019-03-11 04-AM,BTCUSD,3994.20
2019-03-11 03-AM,BTCUSD,4009.20
2019-03-11 02-AM,BTCUSD,4006.20
2019-03-11 01-AM,BTCUSD,4004.00
2019-03-11 12-AM,BTCUSD,4001.10
2019-03-10 11-PM,BTCUSD,4000.00
2019-03-10 10-PM,BTCUSD,4006.90
2019-03-10 09-PM,BTCUSD,3997.30
2019-03-10 08-PM,BTCUSD,3996.40
2019-03-10 07-PM,BTCUSD,3981.90
2019-03-10 06-PM,BTCUSD,3981.90
2019-03-10 05-PM,BTCUSD,3987.00
2019-03-10 04-PM,BTCUSD,3973.70
2019-03-10 03-PM,BTCUSD,3990.90
2019-03-10 02-PM,BTCUSD,3993.00
2019-03-10 01-PM,BTCUSD,3976.60
2019-03-10 12-PM,BTCUSD,3986.70
2019-03-10 11-AM,BTCUSD,3989.00
2019-03-10 10-AM,BTCUSD,3981.90
2019-03-10 09-AM,BTCUSD,3979.80
2019-03-10 08-AM,BTCUSD,3989.50
2019-03-10 07-AM,BTCUSD,3980.40
2019-03-10 06-AM,BTCUSD,3981.00
2019-03-10 05-AM,BTCUSD,3995.08
2019-03-10 04-AM,BTCUSD,3992.20
2019-03-10 03-AM,BTCUSD,3998.40
2019-03-10 02-AM,BTCUSD,4008.10
2019-03-10 01-AM,BTCUSD,4010.10
2019-03-10 12-AM,BTCUSD,4005.80
2019-03-09 11-PM,BTCUSD,4017.33
2019-03-09 10-PM,BTCUSD,3999.00
2019-03-09 09-PM,BTCUSD,3994.50
2019-03-09 08-PM,BTCUSD,3997.10
2019-03-09 07-PM,BTCUSD,4011.70
2019-03-09 06-PM,BTCUSD,4011.40
2019-03-09 05-PM,BTCUSD,3999.00
2019-03-09 04-PM,BTCUSD,4007.10
2019-03-09 03-PM,BTCUSD,4026.60
2019-03-09 02-PM,BTCUSD,4022.70
2019-03-09 01-PM,BTCUSD,4007.90
2019-03-09 12-PM,BTCUSD,4006.20
2019-03-09 11-AM,BTCUSD,3995.90
2019-03-09 10-AM,BTCUSD,3993.60
2019-03-09 09-AM,BTCUSD,3997.40
2019-03-09 08-AM,BTCUSD,3995.41
2019-03-09 07-AM,BTCUSD,3993.80
2019-03-09 06-AM,BTCUSD,3987.50
2019-03-09 05-AM,BTCUSD,3960.30
2019-03-09 04-AM,BTCUSD,3954.20
2019-03-09 03-AM,BTCUSD,3949.67
2019-03-09 02-AM,BTCUSD,3960.60
2019-03-09 01-AM,BTCUSD,3954.00
2019-03-09 12-AM,BTCUSD,3952.30
2019-03-08 11-PM,BTCUSD,3940.50
2019-03-08 10-PM,BTCUSD,3929.10
2019-03-08 09-PM,BTCUSD,3973.50
2019-03-08 08-PM,BTCUSD,4006.10
2019-03-08 07-PM,BTCUSD,4012.60
2019-03-08 06-PM,BTCUSD,3995.90
2019-03-08 05-PM,BTCUSD,3997.40
2019-03-08 04-PM,BTCUSD,3987.20
2019-03-08 03-PM,BTCUSD,3988.30
2019-03-08 02-PM,BTCUSD,3991.90
2019-03-08 01-PM,BTCUSD,3983.93
2019-03-08 12-PM,BTCUSD,3977.40
2019-03-08 11-AM,BTCUSD,3976.30
2019-03-08 10-AM,BTCUSD,3986.70
2019-03-08 09-AM,BTCUSD,3972.00
2019-03-08 08-AM,BTCUSD,3968.00
2019-03-08 07-AM,BTCUSD,3976.10
2019-03-08 06-AM,BTCUSD,3993.23
2019-03-08 05-AM,BTCUSD,3981.10
2019-03-08 04-AM,BTCUSD,3970.70
2019-03-08 03-AM,BTCUSD,3960.00
2019-03-08 02-AM,BTCUSD,3962.44
2019-03-08 01-AM,BTCUSD,3960.15
2019-03-08 12-AM,BTCUSD,3968.70
2019-03-07 11-PM,BTCUSD,3964.40
2019-03-07 10-PM,BTCUSD,3969.50
2019-03-07 09-PM,BTCUSD,3977.30
2019-03-07 08-PM,BTCUSD,3976.42
2019-03-07 07-PM,BTCUSD,3968.20
2019-03-07 06-PM,BTCUSD,3974.83
2019-03-07 05-PM,BTCUSD,3963.20
2019-03-07 04-PM,BTCUSD,3975.80
2019-03-07 03-PM,BTCUSD,3966.30
2019-03-07 02-PM,BTCUSD,3976.60
2019-03-07 01-PM,BTCUSD,3962.59
2019-03-07 12-PM,BTCUSD,3963.00
2019-03-07 11-AM,BTCUSD,3953.40
2019-03-07 10-AM,BTCUSD,3946.40
2019-03-07 09-AM,BTCUSD,3946.97
2019-03-07 08-AM,BTCUSD,3947.80
2019-03-07 07-AM,BTCUSD,3964.10
2019-03-07 06-AM,BTCUSD,3960.70
2019-03-07 05-AM,BTCUSD,3965.00
2019-03-07 04-AM,BTCUSD,3985.60
2019-03-07 03-AM,BTCUSD,3975.10
2019-03-07 02-AM,BTCUSD,3962.10
2019-03-07 01-AM,BTCUSD,3971.50
2019-03-07 12-AM,BTCUSD,3962.80
2019-03-06 11-PM,BTCUSD,3951.40
2019-03-06 10-PM,BTCUSD,3954.52
2019-03-06 09-PM,BTCUSD,3947.40
2019-03-06 08-PM,BTCUSD,3946.50
2019-03-06 07-PM,BTCUSD,3947.10
2019-03-06 06-PM,BTCUSD,3949.40
2019-03-06 05-PM,BTCUSD,3948.00
2019-03-06 04-PM,BTCUSD,3955.00
2019-03-06 03-PM,BTCUSD,3949.70
2019-03-06 02-PM,BTCUSD,3938.90
2019-03-06 01-PM,BTCUSD,3941.00
2019-03-06 12-PM,BTCUSD,3948.00
2019-03-06 11-AM,BTCUSD,3954.30
2019-03-06 10-AM,BTCUSD,3945.10
2019-03-06 09-AM,BTCUSD,3941.20
2019-03-06 08-AM,BTCUSD,3932.50
2019-03-06 07-AM,BTCUSD,3935.55
2019-03-06 06-AM,BTCUSD,3936.20
2019-03-06 05-AM,BTCUSD,3920.50
2019-03-06 04-AM,BTCUSD,3921.30
2019-03-06 03-AM,BTCUSD,3916.90
2019-03-06 02-AM,BTCUSD,3929.90
2019-03-06 01-AM,BTCUSD,3928.83
2019-03-06 12-AM,BTCUSD,3932.20
2019-03-05 11-PM,BTCUSD,3951.60
2019-03-05 10-PM,BTCUSD,3936.80
2019-03-05 09-PM,BTCUSD,3937.60
2019-03-05 08-PM,BTCUSD,3934.70
2019-03-05 07-PM,BTCUSD,3948.40
2019-03-05 06-PM,BTCUSD,3939.30
2019-03-05 05-PM,BTCUSD,3934.10
2019-03-05 04-PM,BTCUSD,3931.90
2019-03-05 03-PM,BTCUSD,3923.00
2019-03-05 02-PM,BTCUSD,3916.80
2019-03-05 01-PM,BTCUSD,3931.00
2019-03-05 12-PM,BTCUSD,3833.10
2019-03-05 11-AM,BTCUSD,3822.90
2019-03-05 10-AM,BTCUSD,3821.80
2019-03-05 09-AM,BTCUSD,3820.10
2019-03-05 08-AM,BTCUSD,3824.00
2019-03-05 07-AM,BTCUSD,3813.30
2019-03-05 06-AM,BTCUSD,3805.30
2019-03-05 05-AM,BTCUSD,3805.40
2019-03-05 04-AM,BTCUSD,3803.09
2019-03-05 03-AM,BTCUSD,3790.40
2019-03-05 02-AM,BTCUSD,3786.80
2019-03-05 01-AM,BTCUSD,3794.20
2019-03-05 12-AM,BTCUSD,3801.40
